シプセス;しまったっ...;yayoi_off;kaede_off;sipses;yukino_off;tiharu_off;siro_2;;;
;話をしている間、敵が近づいてきていることに気が付いていなかった;nasi;nasi;nasi;nasi;nasi;siro_2;;;
;私たちは、急いで体制を整えた;nasi;nasi;nasi;nasi;nasi;siro_2;;;
菌;身構えないでください。<br>今のところ、戦う気はありませんよ<br>交渉..しにきたんです;yayoi_off;kaede_off;sipses_off;yukino_off;tiharu_off;siro_2;;;
雪乃;交渉？;yayoi_off;kaede_off;sipses_off;yukino;tiharu_off;siro_2;;;
菌;あなたがたが彼を助けようと行動することは素晴らしいことです<br>ただ、彼は助けを望んでいるのでしょうか？;yayoi_off;kaede_off;sipses_off;yukino_off;tiharu_off;siro_2;コールドフィッシュ;;
雪乃;どういうことよ...;yayoi_off;kaede_off;sipses_off;yukino;tiharu_off;siro_2;;;
菌;簡単なことです。;yayoi_off;kaede_off;sipses_off;yukino_off;tiharu_off;siro_2;;;
菌;彼は今、さまざまな苦痛に襲われています。<br>こんな苦痛に襲われるくらいなら死んでしまいたい。<br>そう考えるのもおかしくはないと思いませんか？;yayoi_off;kaede_off;sipses_off;yukino_off;tiharu_off;siro_2;;;
楓;それって...;yayoi_off;kaede;sipses_off;yukino_off;tiharu_off;siro_2;;;
雪乃;彩が死にたがってるとでもいうの！？;yayoi_off;kaede_off;sipses_off;yukino;tiharu_off;siro_2;;;
菌;では、こんなのをお見せしましょうか;yayoi_off;kaede_off;sipses_off;yukino_off;tiharu_off;siro_2;;;
;頭の中になにかが流れ込んでくる;nasi;nasi;nasi;nasi;nasi;black;;;
;ふと前を見た視線の先には...;nasi;nasi;nasi;nasi;nasi;black;;;
;ベッドに横たわる彩がいた;nasi;nasi;nasi;nasi;nasi;black;;;
雪乃;彩っ！;yayoi_off;kaede_off;sipses_off;yukino;tiharu_off;black;;;
;彼の姿を見て私は言葉を失った;nasi;nasi;nasi;nasi;nasi;black;;;
;彼の身体は病院で見た姿より衰弱していたのだ;nasi;nasi;nasi;nasi;nasi;black;;;
;表情もあの時の険しい表情のままで...;nasi;nasi;nasi;nasi;nasi;black;;;
彩;こんなに苦しいのは嫌だ...<br>もう楽にしてくれよ...;nasi;nasi;nasi;nasi;nasi;black;;;
;彼の言葉を聞いた瞬間、身体の力が抜け;nasi;nasi;nasi;nasi;nasi;black;;;
;私は膝から崩れ落ちた;nasi;nasi;nasi;nasi;nasi;black;;;
;今までやってきたことは、ただ彩を苦しめていただけだったのだ...;nasi;nasi;nasi;nasi;nasi;black;;;
シプセス;雪乃っ！それは幻覚です！<br>立ち上がってください！;yayoi_off;kaede_off;sipses;yukino_off;tiharu_off;black;;;
;幻覚..?;nasi;nasi;nasi;nasi;nasi;black;;;
;立ち上がり前を見ると、彩の姿は消えていた。;nasi;nasi;nasi;nasi;nasi;siro_2;;;
雪乃;今のは...;yayoi_off;kaede_off;sipses_off;yukino;tiharu_off;siro_2;;;
シプセス;危ないところでした。<br>敗血症では幻覚を催すこともあります。<br>その幻覚作用が雪乃に作用してしまったのでしょう;yayoi_off;kaede_off;sipses;yukino_off;tiharu_off;siro_2;;;
雪乃;...もう許さないよ;yayoi_off;kaede_off;sipses_off;yukino;tiharu_off;siro_2;massive_damage;;
菌;残念、交渉決裂ですか。;yayoi_off;kaede_off;sipses_off;yukino_off;tiharu_off;siro_2;;;
菌;なら...消えてもらいましょうか。;yayoi_off;kaede_off;sipses_off;yukino_off;tiharu_off;siro_2;;;
